timestamp,earth_humidity,air_temperature,air_humidity,luminance,label
2026-01-21 00:36:53.973666,66.9,22.4,72.3,30266.3,0
2026-01-21 00:51:53.973666,35.3,6.4,49.5,96300.5,2
2026-01-21 01:06:53.973666,63.9,22.6,72.7,37932.0,0
2026-01-21 01:21:53.973666,66.3,20.1,73.3,23290.3,0
2026-01-21 01:36:53.973666,5.7,34.2,77.4,9802.3,2
2026-01-21 01:51:53.973666,3.1,11.0,78.4,14140.6,2
2026-01-21 02:06:53.973666,61.3,24.1,79.7,33609.6,0
2026-01-21 02:21:53.973666,42.9,23.8,86.0,12766.1,2
2026-01-21 02:36:53.973666,95.1,8.8,62.1,40574.4,2
2026-01-21 02:51:53.973666,69.9,20.7,70.3,23279.0,0
2026-01-21 03:06:53.973666,94.5,3.3,96.0,1128.1,2
2026-01-21 03:21:53.973666,79.3,25.3,71.5,30030.2,0
2026-01-21 03:36:53.973666,65.7,20.4,77.4,39601.1,0
2026-01-21 03:51:53.973666,61.4,3.3,98.4,40011.2,2
2026-01-21 04:06:53.973666,75.2,19.1,78.4,23853.9,0
2026-01-21 04:21:53.973666,98.2,43.9,78.2,35059.8,1
2026-01-21 04:36:53.973666,92.7,30.5,76.0,29613.8,1
2026-01-21 04:51:53.973666,73.8,21.7,79.0,32592.7,0
2026-01-21 05:06:53.973666,62.4,21.4,73.4,19352.8,0
2026-01-21 05:21:53.973666,68.1,25.2,72.9,33055.2,0
2026-01-21 05:36:53.973666,76.1,20.9,72.1,28925.5,0
2026-01-21 05:51:53.973666,70.5,26.4,71.5,27160.9,0
2026-01-21 06:06:53.973666,83.6,8.3,79.9,12630.0,2
2026-01-21 06:21:53.973666,75.4,19.9,79.9,20238.7,0
2026-01-21 06:36:53.973666,89.8,20.9,72.1,31598.7,1
2026-01-21 06:51:53.973666,74.8,20.4,72.1,32117.1,0
2026-01-21 07:06:53.973666,75.6,21.1,79.0,23570.0,0
2026-01-21 07:21:53.973666,92.3,30.2,97.3,58872.9,2
2026-01-21 07:36:53.973666,90.4,11.9,65.2,11355.6,2
2026-01-21 07:51:53.973666,61.9,11.7,44.3,34789.0,1
2026-01-21 08:06:53.973666,66.0,25.8,94.3,35405.1,1
2026-01-21 08:21:53.973666,69.1,21.4,75.6,20984.5,0
2026-01-21 08:36:53.973666,28.3,15.9,41.2,40096.4,2
2026-01-21 08:51:53.973666,96.6,34.3,90.9,71350.3,2
2026-01-21 09:06:53.973666,69.9,24.5,75.6,39749.1,0
2026-01-21 09:21:53.973666,68.4,26.7,70.2,29550.2,0
2026-01-21 09:36:53.973666,14.6,26.7,35.4,70191.7,2
2026-01-21 09:51:53.973666,89.6,14.9,74.5,17283.3,2
2026-01-21 10:06:53.973666,67.8,20.6,75.9,34619.2,0
2026-01-21 10:21:53.973666,61.8,39.7,77.2,34331.3,1
2026-01-21 10:36:53.973666,73.4,19.8,74.3,2422.9,1
2026-01-21 10:51:53.973666,73.3,20.2,78.3,30741.6,0
2026-01-21 11:06:53.973666,79.8,19.6,74.3,39902.0,0
2026-01-21 11:21:53.973666,100.0,25.9,75.1,47157.8,1
2026-01-21 11:36:53.973666,74.9,24.4,43.0,38827.2,1
2026-01-21 11:51:53.973666,100.0,33.0,56.7,70157.9,2
2026-01-21 12:06:53.973666,93.2,4.7,77.7,87749.9,2
2026-01-21 12:21:53.973666,64.5,22.9,76.6,29827.1,0
2026-01-21 12:36:53.973666,63.1,21.4,76.5,39908.7,0
2026-01-21 12:51:53.973666,61.9,24.4,76.2,76034.5,1
2026-01-21 13:06:53.973666,70.5,20.6,73.3,12218.1,1
2026-01-21 13:21:53.973666,20.8,21.3,96.3,95621.2,2
2026-01-21 13:36:53.973666,72.9,20.2,77.5,26005.0,0
2026-01-21 13:51:53.973666,23.5,7.7,99.1,7712.3,2
2026-01-21 14:06:53.973666,78.6,24.7,73.7,63098.0,1
2026-01-21 14:21:53.973666,82.7,9.9,74.4,5873.2,2
2026-01-21 14:36:53.973666,99.1,12.7,29.3,94387.4,2
2026-01-21 14:51:53.973666,68.9,22.8,92.0,33349.5,1
2026-01-21 15:06:53.973666,82.4,13.1,76.0,17667.9,2
2026-01-21 15:21:53.973666,94.5,11.4,77.2,70599.7,2
2026-01-21 15:36:53.973666,64.2,20.2,72.3,34193.9,0
2026-01-21 15:51:53.973666,37.2,20.8,98.5,2375.3,2
2026-01-21 16:06:53.973666,83.9,30.9,70.4,37592.4,1
2026-01-21 16:21:53.973666,60.2,20.2,84.2,11953.2,1
2026-01-21 16:36:53.973666,62.4,38.5,71.5,39078.4,1
2026-01-21 16:51:53.973666,67.2,21.5,71.5,30385.6,0
2026-01-21 17:06:53.973666,72.9,20.3,72.9,959.1,1
2026-01-21 17:21:53.973666,73.5,25.4,97.5,12381.6,1
2026-01-21 17:36:53.973666,78.5,21.1,74.1,78891.3,1
2026-01-21 17:51:53.973666,72.2,22.6,78.6,30782.9,0
2026-01-21 18:06:53.973666,93.3,11.8,36.1,5297.6,2
2026-01-21 18:21:53.973666,63.2,24.3,77.1,49969.2,1
2026-01-21 18:36:53.973666,34.6,34.6,93.7,86328.8,2
2026-01-21 18:51:53.973666,73.9,25.8,71.4,37665.6,0
2026-01-21 19:06:53.973666,78.8,23.6,72.0,38184.8,0
2026-01-21 19:21:53.973666,63.9,26.4,79.2,30031.7,0
2026-01-21 19:36:53.973666,62.5,30.3,82.0,23859.3,1
2026-01-21 19:51:53.973666,65.1,18.9,64.2,99403.8,1
2026-01-21 20:06:53.973666,23.0,33.2,30.2,87693.3,2
2026-01-21 20:21:53.973666,32.8,0.0,78.7,45322.7,2
2026-01-21 20:36:53.973666,17.0,34.1,72.2,34840.1,1
2026-01-21 20:51:53.973666,6.1,0.9,97.9,90007.3,2
2026-01-21 21:06:53.973666,65.7,38.0,72.8,39326.0,1
2026-01-21 21:21:53.973666,98.3,31.6,85.3,34954.5,2
2026-01-21 21:36:53.973666,68.3,15.4,90.0,35933.7,1
2026-01-21 21:51:53.973666,54.5,24.3,36.4,69409.7,2
2026-01-21 22:06:53.973666,15.1,21.5,76.9,3886.2,1
2026-01-21 22:21:53.973666,76.7,22.1,70.7,26238.5,0
2026-01-21 22:36:53.973666,98.9,0.8,95.1,6448.3,2
2026-01-21 22:51:53.973666,75.9,23.5,78.8,6677.8,1
2026-01-21 23:06:53.973666,65.5,30.6,77.9,3251.9,1
2026-01-21 23:21:53.973666,50.9,39.1,84.3,3974.3,2
2026-01-21 23:36:53.973666,75.9,23.7,79.6,25184.9,0
2026-01-21 23:51:53.973666,98.6,26.5,96.0,32413.4,1
2026-01-22 00:06:53.973666,83.6,37.4,77.5,28929.0,1
2026-01-22 00:21:53.973666,78.8,24.3,72.1,27808.6,0
2026-01-22 00:36:53.973666,78.0,22.0,73.1,21479.0,0
2026-01-22 00:51:53.973666,60.2,18.2,73.7,26033.3,0
2026-01-22 01:06:53.973666,67.4,43.8,87.8,45445.5,2
2026-01-22 01:21:53.973666,54.2,36.8,97.4,39955.3,2
2026-01-22 01:36:53.973666,61.1,21.0,71.3,23256.5,0
2026-01-22 01:51:53.973666,1.7,19.3,79.8,3523.7,1
2026-01-22 02:06:53.973666,73.3,25.3,73.0,21894.0,0
2026-01-22 02:21:53.973666,60.2,22.8,75.5,23352.5,0
2026-01-22 02:36:53.973666,82.4,33.2,87.9,37578.3,2
2026-01-22 02:51:53.973666,72.5,15.6,74.1,15927.2,1
2026-01-22 03:06:53.973666,70.0,18.9,78.0,37497.1,0
2026-01-22 03:21:53.973666,66.7,21.9,76.5,31463.9,0
2026-01-22 03:36:53.973666,70.1,23.9,72.4,34173.4,0
2026-01-22 03:51:53.973666,39.2,31.4,29.9,16483.5,2
2026-01-22 04:06:53.973666,75.0,6.2,78.7,9891.1,1
2026-01-22 04:21:53.973666,72.8,19.6,96.7,6972.8,1
2026-01-22 04:36:53.973666,79.5,25.5,78.5,24792.2,0
2026-01-22 04:51:53.973666,10.4,24.9,94.5,29312.3,1
2026-01-22 05:06:53.973666,48.7,16.0,71.1,2767.4,2
2026-01-22 05:21:53.973666,46.9,43.1,63.0,23010.8,2
2026-01-22 05:36:53.973666,21.2,42.3,47.6,80377.4,2
2026-01-22 05:51:53.973666,95.7,14.6,71.4,98084.1,2
2026-01-22 06:06:53.973666,70.1,22.6,78.5,28540.8,0
2026-01-22 06:21:53.973666,66.4,22.7,75.7,33653.7,0
2026-01-22 06:36:53.973666,41.0,35.7,91.4,15348.3,2
2026-01-22 06:51:53.973666,68.9,26.3,72.1,2643.7,1
2026-01-22 07:06:53.973666,68.4,19.6,76.8,20876.1,0
2026-01-22 07:21:53.973666,78.3,34.3,24.0,5212.9,2
2026-01-22 07:36:53.973666,66.6,21.7,78.0,21770.6,0
2026-01-22 07:51:53.973666,78.7,22.5,78.7,24169.1,0
2026-01-22 08:06:53.973666,69.7,39.6,99.0,6476.6,2
2026-01-22 08:21:53.973666,64.0,20.9,74.0,9992.0,1
2026-01-22 08:36:53.973666,85.7,41.6,48.4,7632.1,2
2026-01-22 08:51:53.973666,64.8,22.6,75.8,18961.4,1
2026-01-22 09:06:53.973666,56.3,18.8,28.0,29614.5,1
2026-01-22 09:21:53.973666,73.9,21.6,70.5,34524.7,0
2026-01-22 09:36:53.973666,93.7,24.1,99.8,23053.2,1
2026-01-22 09:51:53.973666,69.2,26.9,78.2,19127.9,0
2026-01-22 10:06:53.973666,63.6,5.0,71.9,20195.3,1
2026-01-22 10:21:53.973666,67.2,22.1,76.9,34152.1,0
2026-01-22 10:36:53.973666,65.5,24.0,76.3,31338.9,0
2026-01-22 10:51:53.973666,86.4,43.3,24.0,904.7,2
2026-01-22 11:06:53.973666,49.5,25.3,59.4,41575.8,2
2026-01-22 11:21:53.973666,98.0,39.9,79.5,8504.9,2
2026-01-22 11:36:53.973666,67.2,19.6,73.6,20075.0,0
2026-01-22 11:51:53.973666,20.3,20.0,99.2,32563.7,1
2026-01-22 12:06:53.973666,61.1,33.1,94.6,23010.5,1
2026-01-22 12:21:53.973666,31.2,11.8,43.1,74174.6,2
2026-01-22 12:36:53.973666,67.8,21.9,70.4,24632.0,0
2026-01-22 12:51:53.973666,35.8,15.9,28.2,39977.3,2
2026-01-22 13:06:53.973666,38.0,24.7,73.7,34437.1,1
2026-01-22 13:21:53.973666,75.6,26.5,73.4,30819.2,0
2026-01-22 13:36:53.973666,69.3,18.0,78.7,22584.7,0
2026-01-22 13:51:53.973666,63.7,18.7,74.1,39248.1,0
2026-01-22 14:06:53.973666,8.2,5.7,85.5,93838.4,2
2026-01-22 14:21:53.973666,72.5,23.0,73.9,36848.9,0
2026-01-22 14:36:53.973666,29.8,13.3,39.7,17042.8,2
2026-01-22 14:51:53.973666,74.8,22.0,90.8,34407.6,1
2026-01-22 15:06:53.973666,49.7,24.7,43.4,14331.5,2
2026-01-22 15:21:53.973666,76.1,25.2,75.2,32396.8,0
2026-01-22 15:36:53.973666,79.6,21.4,72.8,38745.1,0
2026-01-22 15:51:53.973666,62.7,10.3,99.8,57393.0,2
2026-01-22 16:06:53.973666,63.0,26.0,71.6,30069.2,0
2026-01-22 16:21:53.973666,94.6,25.0,29.3,33445.0,1
2026-01-22 16:36:53.973666,3.8,4.5,72.4,87070.0,2
2026-01-22 16:51:53.973666,53.8,43.5,92.0,4175.1,2
2026-01-22 17:06:53.973666,79.1,22.8,79.2,29085.5,0
2026-01-22 17:21:53.973666,70.3,23.5,73.6,36685.5,0
2026-01-22 17:36:53.973666,60.8,21.9,70.1,31283.2,0
2026-01-22 17:51:53.973666,62.6,24.7,72.1,21132.4,0
2026-01-22 18:06:53.973666,95.3,0.6,77.2,3147.5,2
2026-01-22 18:21:53.973666,63.6,20.7,74.8,21129.6,0
2026-01-22 18:36:53.973666,57.4,6.2,71.1,35654.6,1
2026-01-22 18:51:53.973666,72.4,18.4,79.7,31172.5,0
2026-01-22 19:06:53.973666,62.4,24.8,74.9,32331.1,0
2026-01-22 19:21:53.973666,85.8,8.5,87.2,93781.2,2
2026-01-22 19:36:53.973666,63.3,23.8,76.6,39318.1,0
2026-01-22 19:51:53.973666,23.1,19.9,78.7,37959.4,1
2026-01-22 20:06:53.973666,77.3,18.3,78.8,38439.5,0
2026-01-22 20:21:53.973666,61.7,18.0,70.8,20002.4,0
2026-01-22 20:36:53.973666,71.7,19.2,75.9,27092.4,0
2026-01-22 20:51:53.973666,82.8,43.3,92.4,22273.4,2
2026-01-22 21:06:53.973666,63.7,23.0,70.8,26486.4,0
2026-01-22 21:21:53.973666,63.2,0.2,51.1,23945.0,1
2026-01-22 21:36:53.973666,61.1,24.1,79.7,25721.5,0
2026-01-22 21:51:53.973666,97.3,19.8,38.3,8064.5,2
2026-01-22 22:06:53.973666,83.2,8.3,94.3,38098.3,2
2026-01-22 22:21:53.973666,61.7,23.3,74.1,21389.6,0
2026-01-22 22:36:53.973666,60.1,19.5,76.0,21271.9,0
2026-01-22 22:51:53.973666,71.6,21.2,71.0,33626.5,0
2026-01-22 23:06:53.973666,63.6,19.5,77.6,19408.8,0
2026-01-22 23:21:53.973666,36.8,18.5,88.8,50405.2,2
2026-01-22 23:36:53.973666,64.6,21.5,73.0,37954.1,0
2026-01-22 23:51:53.973666,70.3,26.5,72.1,27738.4,0
2026-01-23 00:06:53.973666,86.7,3.5,75.3,21740.6,1
2026-01-23 00:21:53.973666,54.9,41.5,77.7,2455.1,2
2026-01-23 00:36:53.973666,60.1,20.1,75.8,23934.9,0
2026-01-23 00:51:53.973666,68.0,18.7,75.6,29926.9,0
2026-01-23 01:06:53.973666,77.2,22.1,72.5,33155.4,0
2026-01-23 01:21:53.973666,62.4,18.2,71.0,36792.5,0
2026-01-23 01:36:53.973666,69.3,25.5,78.1,27497.1,0
2026-01-23 01:51:53.973666,73.2,19.2,99.5,830.8,1
2026-01-23 02:06:53.973666,64.0,6.8,41.7,42585.0,2
2026-01-23 02:21:53.973666,82.1,9.7,97.7,84059.9,2
2026-01-23 02:36:53.973666,90.1,38.6,92.9,31599.7,2
2026-01-23 02:51:53.973666,34.9,23.2,76.9,10972.0,1
2026-01-23 03:06:53.973666,86.5,5.9,95.3,2420.0,2
2026-01-23 03:21:53.973666,66.0,23.6,73.6,19671.1,0
2026-01-23 03:36:53.973666,73.7,19.0,73.4,32643.1,0
2026-01-23 03:51:53.973666,73.3,5.2,98.8,62862.2,2
2026-01-23 04:06:53.973666,78.8,22.5,75.8,11080.3,1
2026-01-23 04:21:53.973666,34.4,8.2,98.5,57700.8,2
2026-01-23 04:36:53.973666,69.0,43.2,86.5,33832.8,1
2026-01-23 04:51:53.973666,24.0,5.5,40.2,1588.2,2
2026-01-23 05:06:53.973666,95.1,36.5,93.6,4664.6,2
2026-01-23 05:21:53.973666,74.1,29.5,86.7,59548.7,2
2026-01-23 05:36:53.973666,60.3,39.3,60.0,35656.7,1
2026-01-23 05:51:53.973666,68.0,4.0,70.2,28502.1,1
2026-01-23 06:06:53.973666,66.0,9.8,77.1,224.7,1
2026-01-23 06:21:53.973666,79.6,18.6,77.9,19897.4,0
2026-01-23 06:36:53.973666,66.7,26.7,75.9,28807.1,0
2026-01-23 06:51:53.973666,75.4,15.9,95.5,71095.9,2
2026-01-23 07:06:53.973666,67.3,22.7,96.2,12323.2,1
2026-01-23 07:21:53.973666,66.7,34.1,71.3,17670.4,1
2026-01-23 07:36:53.973666,94.7,5.2,76.8,4110.1,2
2026-01-23 07:51:53.973666,92.2,7.7,76.4,8991.2,2
2026-01-23 08:06:53.973666,17.0,8.1,65.4,8827.5,2
2026-01-23 08:21:53.973666,42.0,8.4,89.8,16611.0,2
2026-01-23 08:36:53.973666,51.2,3.8,98.3,46938.5,2
2026-01-23 08:51:53.973666,61.4,25.7,70.4,36353.1,0
2026-01-23 09:06:53.973666,89.3,19.8,75.1,23277.3,1
2026-01-23 09:21:53.973666,63.5,25.8,73.0,22854.2,0
2026-01-23 09:36:53.973666,93.8,12.1,39.7,58983.8,2
2026-01-23 09:51:53.973666,72.6,3.4,99.3,10762.3,2
2026-01-23 10:06:53.973666,34.9,18.7,75.6,95271.9,1
2026-01-23 10:21:53.973666,72.2,22.3,71.4,26224.2,0
2026-01-23 10:36:53.973666,74.1,25.1,73.8,32820.6,0
2026-01-23 10:51:53.973666,60.6,22.0,78.9,19641.2,0
2026-01-23 11:06:53.973666,22.1,25.9,79.5,18983.7,1
2026-01-23 11:21:53.973666,66.9,21.4,71.9,33020.5,0
2026-01-23 11:36:53.973666,44.5,6.1,37.2,6635.7,2
2026-01-23 11:51:53.973666,76.6,19.0,72.8,30748.1,0
2026-01-23 12:06:53.973666,64.2,27.0,76.5,34445.5,0
2026-01-23 12:21:53.973666,54.5,15.8,78.6,35964.1,1
2026-01-23 12:36:53.973666,74.9,43.4,73.3,26708.2,1
2026-01-23 12:51:53.973666,97.8,19.1,75.7,60728.9,1
2026-01-23 13:06:53.973666,60.9,26.5,73.1,22447.9,0
2026-01-23 13:21:53.973666,63.6,19.5,78.9,25007.7,0
2026-01-23 13:36:53.973666,72.1,25.3,77.1,29265.7,0
2026-01-23 13:51:53.973666,74.6,21.1,98.2,4835.8,1
2026-01-23 14:06:53.973666,85.0,1.6,98.8,75342.9,2
2026-01-23 14:21:53.973666,73.7,31.3,60.9,76889.7,2
2026-01-23 14:36:53.973666,65.1,18.6,72.8,21038.1,0
2026-01-23 14:51:53.973666,72.1,1.1,71.4,9546.0,1
2026-01-23 15:06:53.973666,69.9,44.3,88.4,17492.4,2
2026-01-23 15:21:53.973666,69.3,24.9,78.8,94157.4,1
2026-01-23 15:36:53.973666,62.4,23.7,74.0,39358.6,0
2026-01-23 15:51:53.973666,77.6,22.4,74.2,36427.7,0
2026-01-23 16:06:53.973666,72.3,18.1,77.2,35933.9,0
2026-01-23 16:21:53.973666,87.0,30.7,80.0,34672.0,1
2026-01-23 16:36:53.973666,61.8,25.6,78.8,34730.9,0
2026-01-23 16:51:53.973666,67.5,10.5,84.6,52139.2,2
2026-01-23 17:06:53.973666,79.0,25.8,79.8,26255.7,0
2026-01-23 17:21:53.973666,71.0,24.8,70.5,24827.2,0
2026-01-23 17:36:53.973666,60.3,25.8,86.2,34590.1,1
2026-01-23 17:51:53.973666,77.2,26.8,72.2,39995.8,0
2026-01-23 18:06:53.973666,72.4,42.1,92.1,42638.8,2
2026-01-23 18:21:53.973666,63.4,22.8,86.1,38197.6,1
2026-01-23 18:36:53.973666,95.0,6.2,94.1,44070.5,2
2026-01-23 18:51:53.973666,71.4,21.7,75.7,30448.9,0
2026-01-23 19:06:53.973666,70.5,35.7,79.9,30917.9,1
2026-01-23 19:21:53.973666,71.1,0.1,74.4,30831.2,1
2026-01-23 19:36:53.973666,72.5,25.0,72.5,29097.7,0
2026-01-23 19:51:53.973666,73.8,23.4,76.4,31679.1,0
2026-01-23 20:06:53.973666,87.2,31.1,78.0,38267.1,1
2026-01-23 20:21:53.973666,61.1,18.2,70.5,34128.2,0
2026-01-23 20:36:53.973666,62.4,25.2,75.4,22634.2,0
2026-01-23 20:51:53.973666,65.7,22.7,75.5,24880.9,0
2026-01-23 21:06:53.973666,65.6,5.7,73.3,53084.2,1
2026-01-23 21:21:53.973666,76.1,25.7,74.1,27675.3,0
2026-01-23 21:36:53.973666,78.4,34.0,72.9,31232.5,1
2026-01-23 21:51:53.973666,67.1,23.7,87.9,86227.9,1
2026-01-23 22:06:53.973666,15.0,26.9,78.0,4737.0,1
2026-01-23 22:21:53.973666,76.9,21.2,74.1,19942.5,0
2026-01-23 22:36:53.973666,8.8,21.7,97.8,93282.3,2
2026-01-23 22:51:53.973666,67.8,19.3,71.4,29527.6,0
2026-01-23 23:06:53.973666,96.9,5.3,44.9,6380.3,2
2026-01-23 23:21:53.973666,88.4,3.4,97.5,39334.9,2
2026-01-23 23:36:53.973666,83.7,21.7,91.0,548.4,2
2026-01-23 23:51:53.973666,43.7,35.4,53.0,73913.6,2
2026-01-24 00:06:53.973666,61.0,21.9,78.8,29514.0,0
2026-01-24 00:21:53.973666,10.0,25.6,74.8,1386.8,1
2026-01-24 00:36:53.973666,70.4,24.9,75.3,28430.1,0
2026-01-24 00:51:53.973666,74.3,19.3,75.1,33779.4,0
2026-01-24 01:06:53.973666,12.5,43.5,92.0,12020.4,2
2026-01-24 01:21:53.973666,77.8,8.7,44.2,38249.7,1
2026-01-24 01:36:53.973666,72.8,26.1,73.0,23778.2,0
2026-01-24 01:51:53.973666,36.7,22.8,40.8,75905.6,2
2026-01-24 02:06:53.973666,79.5,23.9,71.7,20124.3,0
2026-01-24 02:21:53.973666,64.8,20.3,78.9,20314.0,0
2026-01-24 02:36:53.973666,71.0,21.3,73.9,78340.3,1
2026-01-24 02:51:53.973666,96.6,9.3,76.7,88001.6,2
2026-01-24 03:06:53.973666,63.3,24.5,72.9,36572.4,0
2026-01-24 03:21:53.973666,72.6,26.5,74.7,25147.5,0
2026-01-24 03:36:53.973666,64.1,24.0,75.9,38875.9,0
2026-01-24 03:51:53.973666,94.0,0.6,74.5,30528.1,1
2026-01-24 04:06:53.973666,66.0,23.9,71.6,38931.9,0
2026-01-24 04:21:53.973666,77.9,21.7,78.4,24048.0,0
2026-01-24 04:36:53.973666,97.8,12.4,68.0,18763.5,2
2026-01-24 04:51:53.973666,15.7,43.5,72.9,13803.5,2
2026-01-24 05:06:53.973666,62.5,26.1,71.9,29673.3,0
2026-01-24 05:21:53.973666,26.9,14.9,96.4,56444.3,2
2026-01-24 05:36:53.973666,30.8,36.2,90.6,51523.5,2
2026-01-24 05:51:53.973666,94.4,12.5,73.8,35444.2,1
2026-01-24 06:06:53.973666,60.3,20.6,75.3,27612.5,0
2026-01-24 06:21:53.973666,14.5,2.8,37.1,55769.8,2
2026-01-24 06:36:53.973666,76.5,23.7,72.9,34684.4,0
2026-01-24 06:51:53.973666,75.0,39.0,76.4,32667.9,1
2026-01-24 07:06:53.973666,92.7,37.2,96.0,29174.8,2
2026-01-24 07:21:53.973666,78.4,23.0,72.7,29441.0,0
2026-01-24 07:36:53.973666,72.0,21.3,79.2,34401.9,0
2026-01-24 07:51:53.973666,49.3,38.7,93.1,75615.9,2
2026-01-24 08:06:53.973666,62.2,26.1,74.9,20643.5,0
2026-01-24 08:21:53.973666,7.8,37.2,70.5,1855.9,2
2026-01-24 08:36:53.973666,75.3,25.6,86.2,97818.8,1
2026-01-24 08:51:53.973666,83.3,7.0,66.4,8666.5,2
2026-01-24 09:06:53.973666,16.6,23.6,97.6,66796.9,2
2026-01-24 09:21:53.973666,41.7,20.9,91.5,93775.6,2
2026-01-24 09:36:53.973666,65.0,20.7,79.2,72064.9,1
2026-01-24 09:51:53.973666,74.1,18.5,78.0,1854.0,1
2026-01-24 10:06:53.973666,73.3,26.5,74.6,28923.2,0
2026-01-24 10:21:53.973666,66.1,18.2,32.9,9996.1,1
2026-01-24 10:36:53.973666,79.0,20.5,78.6,23792.4,0
2026-01-24 10:51:53.973666,96.5,37.2,96.8,24437.8,2
2026-01-24 11:06:53.973666,69.4,24.5,78.3,29260.5,0
2026-01-24 11:21:53.973666,60.1,19.4,74.7,38530.0,0
2026-01-24 11:36:53.973666,70.1,26.9,72.1,64761.2,1
2026-01-24 11:51:53.973666,98.1,22.6,77.0,23549.9,1
2026-01-24 12:06:53.973666,96.8,18.6,97.3,29489.9,1
2026-01-24 12:21:53.973666,71.3,24.2,79.3,26449.5,0
2026-01-24 12:36:53.973666,64.5,21.5,73.3,19901.4,0
2026-01-24 12:51:53.973666,60.9,20.8,74.1,27485.2,0
2026-01-24 13:06:53.973666,19.5,39.3,87.5,70435.1,2
2026-01-24 13:21:53.973666,78.6,26.6,77.7,33499.2,0
2026-01-24 13:36:53.973666,76.3,26.8,77.1,37327.0,0
2026-01-24 13:51:53.973666,78.4,43.2,51.8,8817.5,2
2026-01-24 14:06:53.973666,92.5,15.5,87.6,31855.3,2
2026-01-24 14:21:53.973666,70.2,29.4,71.8,23333.1,1
2026-01-24 14:36:53.973666,75.1,26.3,79.0,22754.7,0
2026-01-24 14:51:53.973666,78.8,25.5,78.6,33455.4,0
2026-01-24 15:06:53.973666,75.3,21.1,42.5,99838.9,1
2026-01-24 15:21:53.973666,68.5,18.6,78.1,19324.9,0
2026-01-24 15:36:53.973666,77.2,24.3,73.4,27861.1,0
2026-01-24 15:51:53.973666,73.4,25.3,70.2,33914.3,0
2026-01-24 16:06:53.973666,68.5,24.8,72.1,34625.8,0
2026-01-24 16:21:53.973666,75.1,19.5,73.4,34330.6,0
2026-01-24 16:36:53.973666,19.3,5.3,20.7,4955.1,2
2026-01-24 16:51:53.973666,74.2,3.9,84.2,65704.9,2
2026-01-24 17:06:53.973666,64.4,21.9,75.0,25584.5,0
2026-01-24 17:21:53.973666,75.4,18.8,72.3,29057.0,0
2026-01-24 17:36:53.973666,89.2,1.5,79.4,16544.4,2
2026-01-24 17:51:53.973666,70.0,18.6,73.7,38426.1,0
2026-01-24 18:06:53.973666,64.9,18.2,22.8,37014.2,1
2026-01-24 18:21:53.973666,77.5,23.4,28.2,15264.4,1
2026-01-24 18:36:53.973666,62.0,4.2,44.8,18804.5,2
2026-01-24 18:51:53.973666,71.2,19.3,76.0,24299.0,0
2026-01-24 19:06:53.973666,60.4,22.9,78.3,39443.5,0
2026-01-24 19:21:53.973666,88.4,41.5,47.0,56776.8,2
2026-01-24 19:36:53.973666,88.3,7.9,70.4,29100.2,1
2026-01-24 19:51:53.973666,70.4,23.2,78.5,38779.9,0
2026-01-24 20:06:53.973666,91.9,21.4,72.8,37665.0,1
2026-01-24 20:21:53.973666,64.2,26.7,74.2,28720.5,0
2026-01-24 20:36:53.973666,71.2,3.5,72.1,19591.3,1
2026-01-24 20:51:53.973666,78.3,33.6,64.1,23588.1,1
2026-01-24 21:06:53.973666,83.2,36.2,37.6,13937.0,2
2026-01-24 21:21:53.973666,60.1,24.7,70.1,19492.3,0
2026-01-24 21:36:53.973666,88.5,9.8,65.0,92648.6,2
2026-01-24 21:51:53.973666,68.4,20.2,73.7,29447.9,0
2026-01-24 22:06:53.973666,14.0,44.2,76.5,3413.5,2
2026-01-24 22:21:53.973666,76.7,23.0,74.1,81358.4,1
2026-01-24 22:36:53.973666,64.2,23.0,72.5,34478.2,0
2026-01-24 22:51:53.973666,43.6,26.6,72.4,16532.9,1
2026-01-24 23:06:53.973666,40.0,0.3,49.2,10550.6,2
2026-01-24 23:21:53.973666,94.4,33.5,67.2,11702.1,2
2026-01-24 23:36:53.973666,60.4,20.7,79.0,19570.9,0
2026-01-24 23:51:53.973666,77.7,22.6,26.1,24338.4,1
2026-01-25 00:06:53.973666,77.3,26.5,73.4,35580.4,0
2026-01-25 00:21:53.973666,94.5,43.2,93.9,20350.2,2
2026-01-25 00:36:53.973666,70.3,22.7,73.3,19217.2,0
2026-01-25 00:51:53.973666,76.1,42.2,48.3,7143.8,2
2026-01-25 01:06:53.973666,76.9,25.0,77.0,23503.3,0
2026-01-25 01:21:53.973666,61.9,19.3,76.9,34518.3,0
2026-01-25 01:36:53.973666,35.1,1.8,71.8,37971.8,1
2026-01-25 01:51:53.973666,13.0,30.3,82.1,80388.0,2
2026-01-25 02:06:53.973666,87.0,1.6,87.5,29844.1,2
2026-01-25 02:21:53.973666,68.5,25.2,73.5,35370.1,0
2026-01-25 02:36:53.973666,57.2,25.9,71.4,21294.4,1
2026-01-25 02:51:53.973666,79.0,23.9,76.2,35461.4,0
2026-01-25 03:06:53.973666,54.7,33.1,75.7,98846.8,2
2026-01-25 03:21:53.973666,89.6,43.3,63.3,15117.7,2
2026-01-25 03:36:53.973666,2.9,2.2,33.8,11591.3,2
2026-01-25 03:51:53.973666,70.3,10.3,99.1,33475.7,1
2026-01-25 04:06:53.973666,14.5,7.9,93.6,39539.4,2
